Id,Name,Account.Name,Account.CreatedDate,Account.CreatedBy.Name,Account.LastModifiedBy.Name,Account.LastModifiedDate,AccountId,StageName,Close_Stage_Main_Reason__c,CurrencyIsoCode,Revenue__c,Fee_Revenue__c,CreatedBy.Name,CreatedDate,LastModifiedBy.Name,LastModifiedDate
0065a00001408jXAAQ,Research for Rheem/Ruud Pro Partner Event,Rheem,2010-08-02T18:26:06.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:08:26.000+0000,0015a000032XglOAAS,Target,,USD,10000,0,Data Migration AMPDS,2022-02-08T19:16:13.000+0000,Data Migration AMPDS,2022-05-22T20:57:16.000+0000
0065a0000140MnrAAE,Rheem Mural,Rheem,2010-08-02T18:26:06.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:08:26.000+0000,0015a000032XglOAAS,Settled,,USD,1961,0,Data Migration AMPDS,2022-04-12T14:01:13.000+0000,Data Migration AMPDS,2022-05-24T09:05:31.000+0000
0065a0000140MtnAAE,Rheem RFP Texas,Rheem,2010-08-02T18:26:06.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:08:26.000+0000,0015a000032XglOAAS,Lost,,USD,240000,0,Data Migration AMPDS,2012-07-30T13:31:59.000+0000,Data Migration AMPDS,2022-05-24T09:08:19.000+0000
0065a00001408PgAAI,Rheem Retainer 2020,Rheem,2010-08-02T18:26:06.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:08:26.000+0000,0015a000032XglOAAS,Settled,,USD,2959762,0,Data Migration AMPDS,2020-01-13T20:14:49.000+0000,Data Migration AMPDS,2022-05-22T20:27:21.000+0000
0065a00001408sjAAA,Customer and Contractor Journeys,Rheem,2010-08-02T18:26:06.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:08:26.000+0000,0015a000032XglOAAS,Settled,,USD,82000,0,Data Migration AMPDS,2021-10-08T18:22:50.000+0000,Data Migration AMPDS,2022-05-22T20:56:52.000+0000
0065a0000140McKAAU,Rheem Contractor Journey,Rheem,2010-08-02T18:26:06.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:08:26.000+0000,0015a000032XglOAAS,Settled,,USD,19000,0,Data Migration AMPDS,2015-10-19T03:03:17.000+0000,Data Migration AMPDS,2022-05-24T08:59:53.000+0000
0065a00001408uiAAA,RHM5626 Research Naming Exercise for M1,Rheem,2010-08-02T18:26:06.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:08:26.000+0000,0015a000032XglOAAS,Target,,USD,12000,0,Data Migration AMPDS,2022-01-24T17:03:29.000+0000,Data Migration AMPDS,2022-05-22T20:52:50.000+0000
0065a00001408ueAAA,RHM5410J- Pro Partner Claims Validation,Rheem,2010-08-02T18:26:06.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:08:26.000+0000,0015a000032XglOAAS,Target,,USD,10000,0,Data Migration AMPDS,2022-01-24T17:04:41.000+0000,Data Migration AMPDS,2022-05-22T20:52:47.000+0000
0065a00001408udAAA,Residential Contractor Research,Rheem,2010-08-02T18:26:06.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:08:26.000+0000,0015a000032XglOAAS,Lost,,USD,65000,0,Data Migration AMPDS,2022-01-20T16:12:03.000+0000,Data Migration AMPDS,2022-05-22T20:52:47.000+0000
0065a00001408fqAAA,Logan's Roadhouse - Prototype of the Future,"Logan's Roadhouse, Inc.",2010-08-02T15:01:35.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:42:19.000+0000,0015a000032XgPEAA0,Lost,,USD,285000,0,Data Migration AMPDS,2015-04-27T12:34:16.000+0000,Data Migration AMPDS,2022-05-22T20:42:18.000+0000
0065a0000140MdYAAU,DineEquity - Applebee's New Platform & Design,"Dine Brands Global, Inc.",2010-07-30T19:58:37.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:00:40.000+0000,0015a000032XfwcAAC,Target,,USD,0,0,Data Migration AMPDS,2017-03-16T17:35:23.000+0000,Data Migration AMPDS,2022-05-24T09:00:32.000+0000
0065a0000140N1CAAU,Existing Westin Hotel to be Rebranded,Shinsegae Group,2010-05-13T14:09:13.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:15:21.000+0000,0015a000032XgrfAAC,Proposal,,USD,0,0,Data Migration AMPDS,2015-10-19T02:21:35.000+0000,Data Migration AMPDS,2022-05-24T09:15:14.000+0000
0065a00001408wFAAQ,New Laundry Concept,BluOx Laundry,2010-05-13T13:56:32.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:54:13.000+0000,0015a000032XfgIAAS,Lost,,USD,0,0,Data Migration AMPDS,2010-05-13T13:59:09.000+0000,Data Migration AMPDS,2022-05-22T20:54:12.000+0000
0065a00001408meAAA,Forms Reengineering Project,Ohio Public Employees Retirement System (OPERS),2010-05-13T13:27:37.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:44:28.000+0000,0015a000032XgbgAAC,Lost,,USD,0,0,Data Migration AMPDS,2010-05-13T13:29:18.000+0000,Data Migration AMPDS,2022-05-22T20:44:27.000+0000
0065a0000140HSKAA2,600k SF,Vanguard Health Systems,2010-04-13T18:07:09.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:37:24.000+0000,0015a000032Xh89AAC,Settled,,USD,2000000,0,Data Migration AMPDS,2020-04-22T14:51:06.000+0000,Data Migration AMPDS,2022-05-24T11:19:58.000+0000
0065a00001408lMAAQ,C-Store Channel Cold Solutions,MillerCoors,2010-03-17T19:36:26.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:43:30.000+0000,0015a000032XgUhAAK,Proposal,,USD,30000,0,Data Migration AMPDS,2013-06-06T13:19:15.000+0000,Data Migration AMPDS,2022-05-22T20:43:26.000+0000
0065a00001408b5AAA,Customer Journey Mapping,MillerCoors,2010-03-17T19:36:26.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:43:30.000+0000,0015a000032XgUhAAK,Proposal,,USD,165000,0,Data Migration AMPDS,2012-05-21T13:51:50.000+0000,Data Migration AMPDS,2022-05-22T20:43:22.000+0000
0065a00001408OiAAI,Walgreens National Account Introduction,MillerCoors,2010-03-17T19:36:26.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:43:30.000+0000,0015a000032XgUhAAK,Lost,,USD,0,0,Data Migration AMPDS,2015-06-10T17:14:51.000+0000,Data Migration AMPDS,2022-05-22T20:43:29.000+0000
0065a00001408lNAAQ,Wal-Mart/Sam's Store Activation,MillerCoors,2010-03-17T19:36:26.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:43:30.000+0000,0015a000032XgUhAAK,Proposal,,USD,275000,0,Data Migration AMPDS,2015-02-11T14:59:49.000+0000,Data Migration AMPDS,2022-05-22T20:43:26.000+0000
0065a0000140FIqAAM,Sonic- Re-skin program,Sonic Drive-In,2010-02-17T20:51:30.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T20:20:51.000+0000,0015a000032XgtuAAC,Settled,,USD,0,0,Data Migration AMPDS,2021-06-25T15:30:30.000+0000,Data Migration AMPDS,2022-05-24T10:49:15.000+0000
0065a000014090lAAA,RestaurantPoint 1:1,El Pollo Loco,2010-02-15T16:05:55.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:58:47.000+0000,0015a000032XfzEAAS,Lost,,USD,0,0,Data Migration AMPDS,2015-03-13T18:32:06.000+0000,Data Migration AMPDS,2022-05-22T20:58:46.000+0000
0065a0000140N2OAAU,Del Taco ROTF,"Del Taco Restaurants, Inc.",2010-02-15T15:42:28.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:15:59.000+0000,0015a000032XfvSAAS,Proposal,,USD,0,0,Data Migration AMPDS,2018-09-21T19:11:08.000+0000,Data Migration AMPDS,2022-05-24T09:15:51.000+0000
0065a00001408lvAAA,Nationwide Children's Hospital - Heritage Hall Update,Nationwide Children's Hospital,2010-02-11T21:48:52.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:44:14.000+0000,0015a000032XgY4AAK,Lost,,USD,48000,0,Data Migration AMPDS,2015-04-22T12:45:22.000+0000,Data Migration AMPDS,2022-05-22T20:43:55.000+0000
0065a00001408m5AAA,Nationwide Children's Hospital - Livingston Ambulatory Center Environment Design,Nationwide Children's Hospital,2010-02-11T21:48:52.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:44:14.000+0000,0015a000032XgY4AAK,Proposal,,USD,58000,0,Data Migration AMPDS,2015-06-19T16:00:39.000+0000,Data Migration AMPDS,2022-05-22T20:44:02.000+0000
0065a00001408lhAAA,NCH - Donor Artwork,Nationwide Children's Hospital,2010-02-11T21:48:52.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:44:14.000+0000,0015a000032XgY4AAK,Proposal,,USD,25000,0,Data Migration AMPDS,2011-11-07T14:37:48.000+0000,Data Migration AMPDS,2022-05-22T20:43:46.000+0000
0065a00001408m6AAA,Nationwide Children's Hospital - LAC Environmental Design Proposal July 14 Meeting Prep,Nationwide Children's Hospital,2010-02-11T21:48:52.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:44:14.000+0000,0015a000032XgY4AAK,Proposal,,USD,36000,0,Data Migration AMPDS,2015-07-06T04:38:39.000+0000,Data Migration AMPDS,2022-05-22T20:44:02.000+0000
0065a00001408lgAAA,NCH Phase 1 Final Art,Nationwide Children's Hospital,2010-02-11T21:48:52.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:44:14.000+0000,0015a000032XgY4AAK,Proposal,,USD,16000,0,Data Migration AMPDS,2011-10-17T14:31:02.000+0000,Data Migration AMPDS,2022-05-22T20:43:46.000+0000
0065a00001408llAAA,NCH- Temporary Wayfinding,Nationwide Children's Hospital,2010-02-11T21:48:52.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:44:14.000+0000,0015a000032XgY4AAK,Proposal,,USD,15000,0,Data Migration AMPDS,2011-11-07T14:38:38.000+0000,Data Migration AMPDS,2022-05-22T20:43:49.000+0000
0065a00001408mLAAQ,Nationwide LAC,Nationwide Children's Hospital,2010-02-11T21:48:52.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:44:14.000+0000,0015a000032XgY4AAK,Proposal,,USD,98000,0,Data Migration AMPDS,2016-01-14T14:55:52.000+0000,Data Migration AMPDS,2022-05-22T20:44:13.000+0000
0065a00001408mKAAQ,NCH Canyon Graphics,Nationwide Children's Hospital,2010-02-11T21:48:52.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:44:14.000+0000,0015a000032XgY4AAK,Settled,,USD,5000,0,Data Migration AMPDS,2015-12-14T16:51:52.000+0000,Data Migration AMPDS,2022-05-22T20:44:13.000+0000
0065a00001408mFAAQ,Nationwide Children's Oct.  + Nov. Meetings,Nationwide Children's Hospital,2010-02-11T21:48:52.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:44:14.000+0000,0015a000032XgY4AAK,Proposal,,USD,30000,0,Data Migration AMPDS,2015-09-28T23:17:29.000+0000,Data Migration AMPDS,2022-05-22T20:44:10.000+0000
0065a00001408mBAAQ,NCH- Donor Wall Update,Nationwide Children's Hospital,2010-02-11T21:48:52.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:44:14.000+0000,0015a000032XgY4AAK,Lost,,USD,0,0,Data Migration AMPDS,2015-08-17T19:38:29.000+0000,Data Migration AMPDS,2022-05-22T20:44:05.000+0000
0065a00001408mAAAQ,NCH- Canyon Feature Design,Nationwide Children's Hospital,2010-02-11T21:48:52.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:44:14.000+0000,0015a000032XgY4AAK,Proposal,,USD,0,0,Data Migration AMPDS,2015-08-17T19:29:09.000+0000,Data Migration AMPDS,2022-05-22T20:44:05.000+0000
0065a0000140INTAA2,EA PDS Consulting Playbook,Electronic Arts,2009-12-10T16:52:17.000+0000,Data Migration AMPDS,Dana Harvey,2022-05-25T21:09:34.000+0000,0015a000032XfzKAAS,Lost,,USD,48000,0,Data Migration AMPDS,2020-04-17T20:50:28.000+0000,Data Migration AMPDS,2022-05-24T11:36:40.000+0000
0065a0000140IOjAAM,Electronic Arts – upcoming project work,Electronic Arts,2009-12-10T16:52:17.000+0000,Data Migration AMPDS,Dana Harvey,2022-05-25T21:09:34.000+0000,0015a000032XfzKAAS,Lost,,USD,0,0,Data Migration AMPDS,2020-08-26T00:01:09.000+0000,Data Migration AMPDS,2022-05-24T11:37:04.000+0000
0065a0000140IyZAAU,EA Vancouver,Electronic Arts,2009-12-10T16:52:17.000+0000,Data Migration AMPDS,Dana Harvey,2022-05-25T21:09:34.000+0000,0015a000032XfzKAAS,Settled,,USD,87340,0,Data Migration AMPDS,2020-10-20T20:41:34.000+0000,Data Migration AMPDS,2022-05-24T11:48:16.000+0000
0065a0000140I69AAE,EA - Capital Planning Consulting,Electronic Arts,2009-12-10T16:52:17.000+0000,Data Migration AMPDS,Dana Harvey,2022-05-25T21:09:34.000+0000,0015a000032XfzKAAS,Target,,USD,0,0,Data Migration AMPDS,2021-03-23T19:35:54.000+0000,Data Migration AMPDS,2022-05-24T11:31:51.000+0000
0065a0000140EBhAAM,EA Program Spatial Analysis - Playa Vista Relocation,Electronic Arts,2009-12-10T16:52:17.000+0000,Data Migration AMPDS,Dana Harvey,2022-05-25T21:09:34.000+0000,0015a000032XfzKAAS,Lost,,USD,0,0,Data Migration AMPDS,2020-04-10T19:08:46.000+0000,Data Migration AMPDS,2022-05-24T10:43:20.000+0000
0065a0000140EBQAA2,Office in Playa - Phase 1-predev,Electronic Arts,2009-12-10T16:52:17.000+0000,Data Migration AMPDS,Dana Harvey,2022-05-25T21:09:34.000+0000,0015a000032XfzKAAS,Settled,,USD,56880,0,Data Migration AMPDS,2020-07-14T01:45:39.000+0000,Data Migration AMPDS,2022-05-24T10:43:20.000+0000
0065a0000140EBbAAM,Office in Oakdale,Electronic Arts,2009-12-10T16:52:17.000+0000,Data Migration AMPDS,Dana Harvey,2022-05-25T21:09:34.000+0000,0015a000032XfzKAAS,Settled,,USD,82680,0,Data Migration AMPDS,2020-07-14T01:49:50.000+0000,Data Migration AMPDS,2022-05-24T10:43:20.000+0000
0065a0000140EBcAAM,Office in Playa - Phase 2-execution,Electronic Arts,2009-12-10T16:52:17.000+0000,Data Migration AMPDS,Dana Harvey,2022-05-25T21:09:34.000+0000,0015a000032XfzKAAS,Settled,,USD,50000,0,Data Migration AMPDS,2020-07-14T01:47:15.000+0000,Data Migration AMPDS,2022-05-24T10:43:20.000+0000
0065a0000140EAtAAM,EA Playa Vista Relocation,Electronic Arts,2009-12-10T16:52:17.000+0000,Data Migration AMPDS,Dana Harvey,2022-05-25T21:09:34.000+0000,0015a000032XfzKAAS,Settled,,USD,160000,0,Data Migration AMPDS,2020-04-10T19:08:46.000+0000,Data Migration AMPDS,2022-05-24T10:43:08.000+0000
0065a0000140NIDAA2,JD Capital Management,"JP Capital Partners, LLC",2009-10-12T21:15:11.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:51:33.000+0000,0015a000032XgIuAAK,Target,,USD,0,0,Data Migration AMPDS,2020-05-01T19:51:53.000+0000,Data Migration AMPDS,2022-05-24T09:51:26.000+0000
0065a0000140EDuAAM,Wafra Sustainability Advisory,Wafra Partners,2009-10-09T18:25:38.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T18:02:31.000+0000,0015a000032Xh9iAAC,Target,,USD,0,0,Data Migration AMPDS,2020-12-03T21:09:30.000+0000,Data Migration AMPDS,2022-05-24T10:44:09.000+0000
0065a0000140HcOAAU,Gridiron Capital LLC,Gridiron Capital,2009-09-28T20:35:59.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:52:09.000+0000,0015a000032Xg9HAAS,Target,,USD,30000,0,Data Migration AMPDS,2020-05-01T19:51:49.000+0000,Data Migration AMPDS,2022-05-24T11:41:56.000+0000
0065a0000140NJPAA2,Greenwich Hospital - 500 W.Put,Gridiron Capital,2009-09-28T20:35:59.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:52:09.000+0000,0015a000032Xg9HAAS,Target,,USD,0,0,Data Migration AMPDS,2020-05-01T19:51:53.000+0000,Data Migration AMPDS,2022-05-24T09:52:02.000+0000
0065a0000140N03AAE,Development Introduction,Cold Stone Creamery,2009-08-31T21:02:17.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:11:29.000+0000,0015a000032Xfr0AAC,Target,,USD,0,0,Data Migration AMPDS,2016-03-29T15:32:26.000+0000,Data Migration AMPDS,2022-05-24T09:11:26.000+0000
0065a0000140MnCAAU,ASA#1 - Murrieta CA,"DICKEY'S BARBECUE RESTAURANTS, INC.",2009-08-31T20:55:58.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:05:27.000+0000,0015a000032XfwQAAS,Proposal,,USD,3500,0,Data Migration AMPDS,2022-04-22T19:58:43.000+0000,Data Migration AMPDS,2022-05-24T09:05:06.000+0000
0065a0000140MnJAAU,"A&E Construction Documents - Dickey's BBQ, Saginaw MI","DICKEY'S BARBECUE RESTAURANTS, INC.",2009-08-31T20:55:58.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:05:27.000+0000,0015a000032XfwQAAS,Settled,,USD,21900,0,Data Migration AMPDS,2022-04-29T19:02:34.000+0000,Data Migration AMPDS,2022-05-24T09:05:06.000+0000
0065a0000140MnoAAE,"Woodfield Mall - 601 N. Martingale Rd, Schaumburg, IL","DICKEY'S BARBECUE RESTAURANTS, INC.",2009-08-31T20:55:58.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:05:27.000+0000,0015a000032XfwQAAS,Proposal,,USD,13900,0,Data Migration AMPDS,2022-04-12T13:47:10.000+0000,Data Migration AMPDS,2022-05-24T09:05:19.000+0000
0065a000014093CAAQ,A&E CDs Inline and Endcap Locations,"DICKEY'S BARBECUE RESTAURANTS, INC.",2009-08-31T20:55:58.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:05:27.000+0000,0015a000032XfwQAAS,Proposal,,USD,23550,0,Data Migration AMPDS,2022-04-06T19:27:33.000+0000,Data Migration AMPDS,2022-05-22T21:01:42.000+0000
0065a00001408WCAAY,Merchandising AOR,CKE Restaurants (Carls Jr./Hardee's),2009-08-31T20:31:27.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:26:59.000+0000,0015a000032Xfq1AAC,Lost,,USD,360000,0,Data Migration AMPDS,2021-02-19T20:26:19.000+0000,Data Migration AMPDS,2022-05-22T20:26:58.000+0000
0065a0000140HNxAAM,Multisite,Biscuitville Inc.,2009-08-28T18:09:33.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:35:55.000+0000,0015a000032XffKAAS,Target,,USD,0,0,Data Migration AMPDS,2020-04-22T14:51:06.000+0000,Data Migration AMPDS,2022-05-24T11:19:07.000+0000
0065a0000140GHpAAM,WELL Health + Safety Rating,Geico Corporation,2009-08-18T19:47:23.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T20:59:34.000+0000,0015a000032Xg6RAAS,Lost,,USD,50000,0,Data Migration AMPDS,2021-03-22T08:50:54.000+0000,Data Migration AMPDS,2022-05-24T11:07:13.000+0000
0065a0000140E7xAAE,Buffalo Wild Wings Staff Aug,Buffalo Wild Wings,2009-08-13T20:05:49.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T17:56:11.000+0000,0015a000032XfjfAAC,Target,,USD,150000,0,Data Migration AMPDS,2022-03-02T18:43:09.000+0000,Data Migration AMPDS,2022-05-24T10:42:08.000+0000
0065a0000140NCnAAM,The Vitamin  Shoppe 2020,The Vitamin Shoppe,2009-07-22T13:40:42.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T09:49:07.000+0000,0015a000032Xh21AAC,Lost,,USD,0,0,Data Migration AMPDS,2020-06-04T18:31:09.000+0000,Data Migration AMPDS,2022-05-24T09:48:59.000+0000
0065a0000140EHKAA2,Milliken - Manufacturing Project,Milliken & Company,2009-07-22T13:40:29.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T18:05:43.000+0000,0015a000032XgUkAAK,Target,,USD,0,0,Data Migration AMPDS,2020-09-08T20:24:45.000+0000,Data Migration AMPDS,2022-05-24T10:45:25.000+0000
0065a0000140HAWAA2,CLE: Republic Saxony - Program Management,Republic Industries,2009-07-22T13:40:29.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:30:34.000+0000,0015a000032Xgl5AAC,Lost,,USD,20000,0,Data Migration AMPDS,2020-05-11T17:05:49.000+0000,Data Migration AMPDS,2022-05-24T11:15:48.000+0000
0065a0000140MbrAAE,Strategy & Insights,"Rocky Brands, Inc.",2009-07-07T20:08:01.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-24T08:59:50.000+0000,0015a000032XgmMAAS,Lost,,USD,147800,0,Data Migration AMPDS,2016-04-08T21:22:22.000+0000,Data Migration AMPDS,2022-05-24T08:59:42.000+0000
0065a00001408s9AAA,United Club Experience Enhancement,United Airlines,2009-07-06T15:28:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:44:39.000+0000,0015a000032Xh60AAC,Proposal,,USD,135000,0,Data Migration AMPDS,2015-07-22T20:23:45.000+0000,Data Migration AMPDS,2022-05-22T20:50:04.000+0000
0065a0000140HjGAAU,WELL,United Airlines,2009-07-06T15:28:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:44:39.000+0000,0015a000032Xh60AAC,Lost,,USD,0,0,Data Migration AMPDS,2020-02-28T17:58:18.000+0000,Data Migration AMPDS,2022-05-24T11:24:42.000+0000
0065a0000140FZ0AAM,C10 Club,United Airlines,2009-07-06T15:28:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:44:39.000+0000,0015a000032Xh60AAC,Lost,,USD,0,0,Data Migration AMPDS,2020-03-19T17:42:57.000+0000,Data Migration AMPDS,2022-05-24T10:55:11.000+0000
0065a0000140FZ1AAM,RA Services,United Airlines,2009-07-06T15:28:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:44:39.000+0000,0015a000032Xh60AAC,Settled,,USD,0,0,Data Migration AMPDS,2020-03-19T17:44:33.000+0000,Data Migration AMPDS,2022-05-24T10:55:11.000+0000
0065a0000140FZ9AAM,ORD T1 Jetbridge/Fuel Pit Adjustment,United Airlines,2009-07-06T15:28:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:44:39.000+0000,0015a000032Xh60AAC,Settled,,USD,181174,0,Data Migration AMPDS,2020-03-30T17:26:07.000+0000,Data Migration AMPDS,2022-05-24T10:55:11.000+0000
0065a0000140FgXAAU,UA - Club,United Airlines,2009-07-06T15:28:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:44:39.000+0000,0015a000032Xh60AAC,Lost,,USD,269036,0,Data Migration AMPDS,2021-05-20T16:44:06.000+0000,Data Migration AMPDS,2022-05-24T10:57:23.000+0000
0065a0000140FgYAAU,Baggage Intake,United Airlines,2009-07-06T15:28:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:44:39.000+0000,0015a000032Xh60AAC,Lost,,USD,0,0,Data Migration AMPDS,2022-01-18T21:51:05.000+0000,Data Migration AMPDS,2022-05-24T10:57:23.000+0000
0065a0000140FgdAAE,UA ORD T1 Roof / HVAC Extension,United Airlines,2009-07-06T15:28:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:44:39.000+0000,0015a000032Xh60AAC,Settled,,USD,316000,0,Data Migration AMPDS,2021-06-15T20:01:36.000+0000,Data Migration AMPDS,2022-05-24T10:57:23.000+0000
0065a0000140FggAAE,UA - Hold Rooms,United Airlines,2009-07-06T15:28:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:44:39.000+0000,0015a000032Xh60AAC,Settled,,USD,18000,0,Data Migration AMPDS,2021-05-20T16:44:15.000+0000,Data Migration AMPDS,2022-05-24T10:57:23.000+0000
0065a0000140FgnAAE,UA - Tunnel Project,United Airlines,2009-07-06T15:28:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:44:39.000+0000,0015a000032Xh60AAC,Lost,,USD,0,0,Data Migration AMPDS,2021-05-20T16:43:51.000+0000,Data Migration AMPDS,2022-05-24T10:57:23.000+0000
0065a0000140HPpAAM,United Airlines Willis Kate L 2022 Extension,United Airlines,2009-07-06T15:28:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:44:39.000+0000,0015a000032Xh60AAC,Settled,,USD,396000,0,Data Migration AMPDS,2022-01-28T20:54:43.000+0000,Data Migration AMPDS,2022-05-24T11:24:17.000+0000
0065a0000140HgzAAE,United Airlines Willis 2.0,United Airlines,2009-07-06T15:28:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:44:39.000+0000,0015a000032Xh60AAC,Settled,,USD,415000,0,Data Migration AMPDS,2020-11-11T20:37:11.000+0000,Data Migration AMPDS,2022-05-24T11:24:04.000+0000
0065a0000140HhIAAU,United Airlines Move Mgt Chicago,United Airlines,2009-07-06T15:28:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:44:39.000+0000,0015a000032Xh60AAC,Settled,,USD,545000,0,Data Migration AMPDS,2021-12-16T19:54:28.000+0000,Data Migration AMPDS,2022-05-24T11:24:17.000+0000
0065a0000140HhMAAU,United Airlines Willis 2.0 Extension,United Airlines,2009-07-06T15:28:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:44:39.000+0000,0015a000032Xh60AAC,Settled,,USD,360000,0,Data Migration AMPDS,2021-11-30T21:17:48.000+0000,Data Migration AMPDS,2022-05-24T11:24:17.000+0000
0065a0000140HjFAAU,LEED,United Airlines,2009-07-06T15:28:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:44:39.000+0000,0015a000032Xh60AAC,Lost,,USD,0,0,Data Migration AMPDS,2020-02-28T17:58:18.000+0000,Data Migration AMPDS,2022-05-24T11:24:42.000+0000
0065a0000140FYxAAM,HVAC and Roof Repair - Additional Services,United Airlines,2009-07-06T15:28:54.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T21:44:39.000+0000,0015a000032Xh60AAC,Settled,,USD,872370,0,Data Migration AMPDS,2020-02-28T17:58:18.000+0000,Data Migration AMPDS,2022-05-24T10:55:11.000+0000
0065a00001408w0AAA,Big Y Foods Follow-Up,Big Y Foods,2009-07-01T15:45:33.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-22T20:54:00.000+0000,0015a000032XffAAAS,Proposal,,USD,0,0,Data Migration AMPDS,2015-10-08T20:46:17.000+0000,Data Migration AMPDS,2022-05-22T20:53:59.000+0000
0065a0000140DKZAA2,Saputo - 50K City Place,Saputo Cheese,2009-07-01T15:45:32.000+0000,Data Migration AMPDS,Data Migration AMPDS,2022-05-23T17:08:55.000+0000,0015a000032XgpUAAS,Lost,,USD,0,0,Data Migration AMPDS,2020-04-15T20:31:33.000+0000,Data Migration AMPDS,2022-05-24T07:03:25.000+0000
